type,product_internal_id,product_name,product_description,product_media_main_image_url,product_brand,product_category_1,product_category_2,product_media_gallery_image_url_1,product_media_gallery_image_url_2,product_media_gallery_image_url_3,product_variation_sku,product_price,product_variation_option_Color,product_variation_option_Size,product_option_name,product_option_value,product_option_type,product_option_is_required,product_media_gallery_image_url_4,product_media_gallery_image_url_5,product_media_gallery_image_url_6,product_media_gallery_image_url_7,product_media_gallery_image_url_8,product_media_gallery_image_url_9,product_media_gallery_image_url_10,product_media_gallery_image_url_11,product_media_gallery_image_url_12,product_media_gallery_image_url_13
product_option,3zlcTwIUdejheakU,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,3zlcTwIUdejheakU,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,
product_variation,3zlcTwIUdejheakU,,,,,,,,,,DK0A4XTN_72610_72609,23.94,Black,One Size,,,,,,,,,,,,,,
product,JeTN84t360ywtY5T,Herensweater met capuchon LOGO (TW45A),"Black:  55% katoen / 45% polyester. Grey: 70% katoen / 30% polyester. Sweater met fleece en capuchon, met het logo van Dickies aan de voorkant. Kangoeroezak. Casual stijl.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=222005&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,Dickies,Kleding,Sweatshirt,https://media.europeancatalog.com/ws.php?act=download&mamfileid=222005&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=222007&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=222001&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=222002&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=222003&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,
product_option,JeTN84t360ywtY5T,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,JeTN84t360ywtY5T,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,JeTN84t360ywtY5T,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,JeTN84t360ywtY5T,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,JeTN84t360ywtY5T,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,JeTN84t360ywtY5T,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,JeTN84t360ywtY5T,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,JeTN84t360ywtY5T,,,,,,,,,,,,,,Color,Heather Grey,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,JeTN84t360ywtY5T,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,JeTN84t360ywtY5T,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,JeTN84t360ywtY5T,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,JeTN84t360ywtY5T,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,JeTN84t360ywtY5T,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,JeTN84t360ywtY5T,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,,
product_variation,JeTN84t360ywtY5T,,,,,,,,,,DK0A4XTP_72617_72611,88.22,Black,S,,,,,,,,,,,,,,
product_variation,JeTN84t360ywtY5T,,,,,,,,,,DK0A4XTP_72617_72612,88.22,Black,M,,,,,,,,,,,,,,
product_variation,JeTN84t360ywtY5T,,,,,,,,,,DK0A4XTP_72617_72613,88.22,Black,L,,,,,,,,,,,,,,
product_variation,JeTN84t360ywtY5T,,,,,,,,,,DK0A4XTP_72617_72614,88.22,Black,XL,,,,,,,,,,,,,,
product_variation,JeTN84t360ywtY5T,,,,,,,,,,DK0A4XTP_72617_72615,88.22,Black,XXL,,,,,,,,,,,,,,
product_variation,JeTN84t360ywtY5T,,,,,,,,,,DK0A4XTP_72617_72616,88.22,Black,3XL,,,,,,,,,,,,,,
product_variation,JeTN84t360ywtY5T,,,,,,,,,,DK0A4XTP_72618_72611,88.22,Heather Grey,S,,,,,,,,,,,,,,
product_variation,JeTN84t360ywtY5T,,,,,,,,,,DK0A4XTP_72618_72612,88.22,Heather Grey,M,,,,,,,,,,,,,,
product_variation,JeTN84t360ywtY5T,,,,,,,,,,DK0A4XTP_72618_72613,88.22,Heather Grey,L,,,,,,,,,,,,,,
product_variation,JeTN84t360ywtY5T,,,,,,,,,,DK0A4XTP_72618_72614,88.22,Heather Grey,XL,,,,,,,,,,,,,,
product_variation,JeTN84t360ywtY5T,,,,,,,,,,DK0A4XTP_72618_72615,88.22,Heather Grey,XXL,,,,,,,,,,,,,,
product_variation,JeTN84t360ywtY5T,,,,,,,,,,DK0A4XTP_72618_72616,88.22,Heather Grey,3XL,,,,,,,,,,,,,,
product,KaL9ZNqinOk6C9I8,Herensweater met capuchon PROTECT (TW702),"94% polyester / 6% elasthan. Fleece WeatherWeave™ en DWR-afwerking (Durable Water Repellent - Duurzame waterafstotende behandeling) voor meer waterdichtheid. In de capuchon geïntegreerd Protection Shield™: meer warmte en een uitstekende ademhalingsbescherming. Reflecterend detail. Regelbare manchetten. Ritszak ToolboxPocket™ aan de voorkant, om spullen veilig op te bergen. Gesloten capuchon en kraag, voor extra bescherming tegen de wind.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=390544&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,Dickies,Kleding,Sweatshirt,https://media.europeancatalog.com/ws.php?act=download&mamfileid=390544&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=390543&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=244645&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=244643&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=244642&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,
product_option,KaL9ZNqinOk6C9I8,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,KaL9ZNqinOk6C9I8,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,KaL9ZNqinOk6C9I8,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,KaL9ZNqinOk6C9I8,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,KaL9ZNqinOk6C9I8,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,
product_variation,KaL9ZNqinOk6C9I8,,,,,,,,,,DK0A4XTR_72623_72619,113.44,Black,M,,,,,,,,,,,,,,
product_variation,KaL9ZNqinOk6C9I8,,,,,,,,,,DK0A4XTR_72623_72620,113.44,Black,L,,,,,,,,,,,,,,
product_variation,KaL9ZNqinOk6C9I8,,,,,,,,,,DK0A4XTR_72623_72621,113.44,Black,XL,,,,,,,,,,,,,,
product_variation,KaL9ZNqinOk6C9I8,,,,,,,,,,DK0A4XTR_72623_72622,113.44,Black,XXL,,,,,,,,,,,,,,
product,WdPZxnQ0ws5BwLyF,Herensweater OKEMO (SH3014),Heather Grey: 85% katoen / 15% polyester. Black: 80% katoen / 20% polyester. Ronde hals. Reflecterend Dickies-logo op de linkermouw.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=221992&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,Dickies,Kleding,Sweatshirt,https://media.europeancatalog.com/ws.php?act=download&mamfileid=221992&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=390545&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=221990&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=221988&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=221989&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,
product_option,WdPZxnQ0ws5BwLyF,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,WdPZxnQ0ws5BwLyF,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,WdPZxnQ0ws5BwLyF,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,WdPZxnQ0ws5BwLyF,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,WdPZxnQ0ws5BwLyF,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,WdPZxnQ0ws5BwLyF,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,WdPZxnQ0ws5BwLyF,,,,,,,,,,,,,,Color,Heather Grey,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,WdPZxnQ0ws5BwLyF,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,WdPZxnQ0ws5BwLyF,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,WdPZxnQ0ws5BwLyF,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,WdPZxnQ0ws5BwLyF,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,WdPZxnQ0ws5BwLyF,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,
product_variation,WdPZxnQ0ws5BwLyF,,,,,,,,,,DK0A4XTU_72629_72624,56.72,Black,S,,,,,,,,,,,,,,
product_variation,WdPZxnQ0ws5BwLyF,,,,,,,,,,DK0A4XTU_72629_72625,56.72,Black,M,,,,,,,,,,,,,,
product_variation,WdPZxnQ0ws5BwLyF,,,,,,,,,,DK0A4XTU_72629_72626,56.72,Black,L,,,,,,,,,,,,,,
product_variation,WdPZxnQ0ws5BwLyF,,,,,,,,,,DK0A4XTU_72629_72627,56.72,Black,XL,,,,,,,,,,,,,,
product_variation,WdPZxnQ0ws5BwLyF,,,,,,,,,,DK0A4XTU_72629_72628,56.72,Black,XXL,,,,,,,,,,,,,,
product_variation,WdPZxnQ0ws5BwLyF,,,,,,,,,,DK0A4XTU_72630_72624,56.72,Heather Grey,S,,,,,,,,,,,,,,
product_variation,WdPZxnQ0ws5BwLyF,,,,,,,,,,DK0A4XTU_72630_72625,56.72,Heather Grey,M,,,,,,,,,,,,,,
product_variation,WdPZxnQ0ws5BwLyF,,,,,,,,,,DK0A4XTU_72630_72626,56.72,Heather Grey,L,,,,,,,,,,,,,,
product_variation,WdPZxnQ0ws5BwLyF,,,,,,,,,,DK0A4XTU_72630_72627,56.72,Heather Grey,XL,,,,,,,,,,,,,,
product_variation,WdPZxnQ0ws5BwLyF,,,,,,,,,,DK0A4XTU_72630_72628,56.72,Heather Grey,XXL,,,,,,,,,,,,,,
product,Zj0UGUo9qcUYlEQM,Herensweater met capuchon ROCKFIELD (SH3011),Black: 80% katoen / 20% polyester. Heather Grey: 85% katoen / 15% polyester. Geborsteld katoen. Logo van Dickies. Kangoeroezak.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=221987&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,Dickies,Kleding,Sweatshirt,https://media.europeancatalog.com/ws.php?act=download&mamfileid=221987&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=221983&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=221984&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=221985&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,
product_option,Zj0UGUo9qcUYlEQM,,,,,,,,,,,,,,Color,Heather Grey,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,Zj0UGUo9qcUYlEQM,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,Zj0UGUo9qcUYlEQM,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,Zj0UGUo9qcUYlEQM,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,Zj0UGUo9qcUYlEQM,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,Zj0UGUo9qcUYlEQM,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,Zj0UGUo9qcUYlEQM,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,,
product_variation,Zj0UGUo9qcUYlEQM,,,,,,,,,,DK0A4XTW_72638_72631,60.5,Heather Grey,S,,,,,,,,,,,,,,
product_variation,Zj0UGUo9qcUYlEQM,,,,,,,,,,DK0A4XTW_72638_72632,60.5,Heather Grey,M,,,,,,,,,,,,,,
product_variation,Zj0UGUo9qcUYlEQM,,,,,,,,,,DK0A4XTW_72638_72633,60.5,Heather Grey,L,,,,,,,,,,,,,,
product_variation,Zj0UGUo9qcUYlEQM,,,,,,,,,,DK0A4XTW_72638_72634,60.5,Heather Grey,XL,,,,,,,,,,,,,,
product_variation,Zj0UGUo9qcUYlEQM,,,,,,,,,,DK0A4XTW_72638_72635,60.5,Heather Grey,XXL,,,,,,,,,,,,,,
product_variation,Zj0UGUo9qcUYlEQM,,,,,,,,,,DK0A4XTW_72638_72636,60.5,Heather Grey,3XL,,,,,,,,,,,,,,
product,JC6l7VMgY2QqyQ2s,Herensweater met capuchon SHERPA (TW457),Buitenlaag: katoen/polyester. Voering: 100% polyester. Volledig gevoerde sweater. Fitted capuchon. Ritssluiting aan de voorkant. Zakken om de handen te warmen. Bescherming tegen de regen.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=278001&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,Dickies,Kleding,Sweatshirt,https://media.europeancatalog.com/ws.php?act=download&mamfileid=278001&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,,,,,,,,,,,,
product_option,JC6l7VMgY2QqyQ2s,,,,,,,,,,,,,,Color,Dark Heather Grey,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,JC6l7VMgY2QqyQ2s,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,JC6l7VMgY2QqyQ2s,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,JC6l7VMgY2QqyQ2s,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,JC6l7VMgY2QqyQ2s,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,
product_variation,JC6l7VMgY2QqyQ2s,,,,,,,,,,DK0A4XTX_72645_72640,93.26,Dark Heather Grey,M,,,,,,,,,,,,,,
product_variation,JC6l7VMgY2QqyQ2s,,,,,,,,,,DK0A4XTX_72645_72641,93.26,Dark Heather Grey,L,,,,,,,,,,,,,,
product_variation,JC6l7VMgY2QqyQ2s,,,,,,,,,,DK0A4XTX_72645_72642,93.26,Dark Heather Grey,XL,,,,,,,,,,,,,,
product_variation,JC6l7VMgY2QqyQ2s,,,,,,,,,,DK0A4XTX_72645_72643,93.26,Dark Heather Grey,XXL,,,,,,,,,,,,,,
product,pSzdl10VjCZSdTAw,Heren-t-shirt TEMP-IQ (SH2009),"98% katoen / 2% elasthan. T-shirt met uv-bescherming (40+). Voert vocht af, droogt snel.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=390554&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,Dickies,Kleding,T-shirt,https://media.europeancatalog.com/ws.php?act=download&mamfileid=390554&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=390553&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=261371&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=261370&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=261366&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=261365&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=261364&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=261375&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=261374&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,
product_option,pSzdl10VjCZSdTAw,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,pSzdl10VjCZSdTAw,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,pSzdl10VjCZSdTAw,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,pSzdl10VjCZSdTAw,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,pSzdl10VjCZSdTAw,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,pSzdl10VjCZSdTAw,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,pSzdl10VjCZSdTAw,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,pSzdl10VjCZSdTAw,,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,pSzdl10VjCZSdTAw,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,pSzdl10VjCZSdTAw,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,pSzdl10VjCZSdTAw,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,pSzdl10VjCZSdTAw,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,pSzdl10VjCZSdTAw,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,pSzdl10VjCZSdTAw,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,,
product_variation,pSzdl10VjCZSdTAw,,,,,,,,,,DK0A4XU3_72652_72646,30.24,Black,S,,,,,,,,,,,,,,
product_variation,pSzdl10VjCZSdTAw,,,,,,,,,,DK0A4XU3_72652_72647,30.24,Black,M,,,,,,,,,,,,,,
product_variation,pSzdl10VjCZSdTAw,,,,,,,,,,DK0A4XU3_72652_72648,30.24,Black,L,,,,,,,,,,,,,,
product_variation,pSzdl10VjCZSdTAw,,,,,,,,,,DK0A4XU3_72652_72649,30.24,Black,XL,,,,,,,,,,,,,,
product_variation,pSzdl10VjCZSdTAw,,,,,,,,,,DK0A4XU3_72652_72650,30.24,Black,XXL,,,,,,,,,,,,,,
product_variation,pSzdl10VjCZSdTAw,,,,,,,,,,DK0A4XU3_72652_72651,30.24,Black,3XL,,,,,,,,,,,,,,
product_variation,pSzdl10VjCZSdTAw,,,,,,,,,,DK0A4XU3_72653_72646,30.24,Navy,S,,,,,,,,,,,,,,
product_variation,pSzdl10VjCZSdTAw,,,,,,,,,,DK0A4XU3_72653_72647,30.24,Navy,M,,,,,,,,,,,,,,
product_variation,pSzdl10VjCZSdTAw,,,,,,,,,,DK0A4XU3_72653_72648,30.24,Navy,L,,,,,,,,,,,,,,
product_variation,pSzdl10VjCZSdTAw,,,,,,,,,,DK0A4XU3_72653_72649,30.24,Navy,XL,,,,,,,,,,,,,,
product_variation,pSzdl10VjCZSdTAw,,,,,,,,,,DK0A4XU3_72653_72650,30.24,Navy,XXL,,,,,,,,,,,,,,
product_variation,pSzdl10VjCZSdTAw,,,,,,,,,,DK0A4XU3_72653_72651,30.24,Navy,3XL,,,,,,,,,,,,,,
