type,product_internal_id,product_name,product_description,product_media_main_image_url,product_brand,product_category_1,product_category_2,product_media_gallery_image_url_1,product_media_gallery_image_url_2,product_media_gallery_image_url_3,product_variation_sku,product_price,product_variation_option_Color,product_variation_option_Size,product_option_name,product_option_value,product_option_type,product_option_is_required,product_media_gallery_image_url_4,product_media_gallery_image_url_5,product_media_gallery_image_url_6,product_media_gallery_image_url_7,product_media_gallery_image_url_8,product_media_gallery_image_url_9,product_media_gallery_image_url_10,product_media_gallery_image_url_11,product_media_gallery_image_url_12,product_media_gallery_image_url_13
product_option,w54Eb5L4hmrriXsV,,,,,,,,,,,,,,Size,5/6 years (5/6 ans),RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,w54Eb5L4hmrriXsV,,,,,,,,,,,,,,Size,7/8 years (7/8 ans),RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,w54Eb5L4hmrriXsV,,,,,,,,,,,,,,Size,9/10 years (9/10 ans),RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,w54Eb5L4hmrriXsV,,,,,,,,,,,,,,Size,11/12 years (11/12 ans),RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,w54Eb5L4hmrriXsV,,,,,,,,,,,,,,Size,13 ans,RADIOBUTTONS,TRUE,,,,,,,,,,
product_variation,w54Eb5L4hmrriXsV,,,,,,,,,,SM085_70546_70541,17.62,Navy / White,5/6 years (5/6 ans),,,,,,,,,,,,,,
product_variation,w54Eb5L4hmrriXsV,,,,,,,,,,SM085_70546_70542,17.62,Navy / White,7/8 years (7/8 ans),,,,,,,,,,,,,,
product_variation,w54Eb5L4hmrriXsV,,,,,,,,,,SM085_70546_70543,17.62,Navy / White,9/10 years (9/10 ans),,,,,,,,,,,,,,
product_variation,w54Eb5L4hmrriXsV,,,,,,,,,,SM085_70546_70544,17.62,Navy / White,11/12 years (11/12 ans),,,,,,,,,,,,,,
product_variation,w54Eb5L4hmrriXsV,,,,,,,,,,SM085_70546_70545,17.62,Navy / White,13 ans,,,,,,,,,,,,,,
product_variation,w54Eb5L4hmrriXsV,,,,,,,,,,SM085_70547_70541,17.62,Red / White,5/6 years (5/6 ans),,,,,,,,,,,,,,
product_variation,w54Eb5L4hmrriXsV,,,,,,,,,,SM085_70547_70542,17.62,Red / White,7/8 years (7/8 ans),,,,,,,,,,,,,,
product_variation,w54Eb5L4hmrriXsV,,,,,,,,,,SM085_70547_70543,17.62,Red / White,9/10 years (9/10 ans),,,,,,,,,,,,,,
product_variation,w54Eb5L4hmrriXsV,,,,,,,,,,SM085_70547_70544,17.62,Red / White,11/12 years (11/12 ans),,,,,,,,,,,,,,
product_variation,w54Eb5L4hmrriXsV,,,,,,,,,,SM085_70547_70545,17.62,Red / White,13 ans,,,,,,,,,,,,,,
product,xWQvBJd1Qh8S38D0,Sweater kind Slounge,"Black: 80% katoen / 20% polyester. Heather grey: 70% katoen / 30% viscose. Binnenzijde van fleece. Oversized sweater met verkorte, onafgewerkte zoom. Opgestroopte mouwen. Afhangende schouders. Afneembaar etiket.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=391902&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,Skinni Fit,Kleding,Sweatshirt,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391902&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,,,,,,,,,,,,
product_option,xWQvBJd1Qh8S38D0,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,xWQvBJd1Qh8S38D0,,,,,,,,,,,,,,Size,5/6 years (5/6 ans),RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,xWQvBJd1Qh8S38D0,,,,,,,,,,,,,,Size,7/8 years (7/8 ans),RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,xWQvBJd1Qh8S38D0,,,,,,,,,,,,,,Size,9/10 years (9/10 ans),RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,xWQvBJd1Qh8S38D0,,,,,,,,,,,,,,Size,11/12 years (11/12 ans),RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,xWQvBJd1Qh8S38D0,,,,,,,,,,,,,,Size,13 ans,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,xWQvBJd1Qh8S38D0,,,,,,,,,,,,,,Color,Heather Grey,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,xWQvBJd1Qh8S38D0,,,,,,,,,,,,,,Size,5/6 years (5/6 ans),RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,xWQvBJd1Qh8S38D0,,,,,,,,,,,,,,Size,7/8 years (7/8 ans),RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,xWQvBJd1Qh8S38D0,,,,,,,,,,,,,,Size,9/10 years (9/10 ans),RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,xWQvBJd1Qh8S38D0,,,,,,,,,,,,,,Size,11/12 years (11/12 ans),RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,xWQvBJd1Qh8S38D0,,,,,,,,,,,,,,Size,13 ans,RADIOBUTTONS,TRUE,,,,,,,,,,
product_variation,xWQvBJd1Qh8S38D0,,,,,,,,,,SM515_70553_70548,19.98,Black,5/6 years (5/6 ans),,,,,,,,,,,,,,
product_variation,xWQvBJd1Qh8S38D0,,,,,,,,,,SM515_70553_70549,19.98,Black,7/8 years (7/8 ans),,,,,,,,,,,,,,
product_variation,xWQvBJd1Qh8S38D0,,,,,,,,,,SM515_70553_70550,19.98,Black,9/10 years (9/10 ans),,,,,,,,,,,,,,
product_variation,xWQvBJd1Qh8S38D0,,,,,,,,,,SM515_70553_70551,19.98,Black,11/12 years (11/12 ans),,,,,,,,,,,,,,
product_variation,xWQvBJd1Qh8S38D0,,,,,,,,,,SM515_70553_70552,19.98,Black,13 ans,,,,,,,,,,,,,,
product_variation,xWQvBJd1Qh8S38D0,,,,,,,,,,SM515_70554_70548,19.98,Heather Grey,5/6 years (5/6 ans),,,,,,,,,,,,,,
product_variation,xWQvBJd1Qh8S38D0,,,,,,,,,,SM515_70554_70549,19.98,Heather Grey,7/8 years (7/8 ans),,,,,,,,,,,,,,
product_variation,xWQvBJd1Qh8S38D0,,,,,,,,,,SM515_70554_70550,19.98,Heather Grey,9/10 years (9/10 ans),,,,,,,,,,,,,,
product_variation,xWQvBJd1Qh8S38D0,,,,,,,,,,SM515_70554_70551,19.98,Heather Grey,11/12 years (11/12 ans),,,,,,,,,,,,,,
product_variation,xWQvBJd1Qh8S38D0,,,,,,,,,,SM515_70554_70552,19.98,Heather Grey,13 ans,,,,,,,,,,,,,,
product,KnzOq8lhLqpnZ6z6,Trui van biologisch katoen Williams River,100% biologisch katoen. Trui met ronde hals en Timberland® logo op de borst geborduurd. Rechte snit. Ribboord aan de mouwen en onderaan.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=446117&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,Timberland,Kleding,Pullover/Cardigan/Gilet,https://media.europeancatalog.com/ws.php?act=download&mamfileid=446117&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,,,,,,,,,,,,
product_option,KnzOq8lhLqpnZ6z6,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,KnzOq8lhLqpnZ6z6,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,KnzOq8lhLqpnZ6z6,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,KnzOq8lhLqpnZ6z6,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,KnzOq8lhLqpnZ6z6,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,KnzOq8lhLqpnZ6z6,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,KnzOq8lhLqpnZ6z6,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,KnzOq8lhLqpnZ6z6,,,,,,,,,,,,,,Color,Dark Sapphire,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,KnzOq8lhLqpnZ6z6,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,KnzOq8lhLqpnZ6z6,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,KnzOq8lhLqpnZ6z6,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,KnzOq8lhLqpnZ6z6,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,KnzOq8lhLqpnZ6z6,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,KnzOq8lhLqpnZ6z6,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,KnzOq8lhLqpnZ6z6,,,,,,,,,,,,,,Color,Wheat Boot,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,KnzOq8lhLqpnZ6z6,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,KnzOq8lhLqpnZ6z6,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,KnzOq8lhLqpnZ6z6,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,KnzOq8lhLqpnZ6z6,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,KnzOq8lhLqpnZ6z6,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,KnzOq8lhLqpnZ6z6,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,,
product_variation,KnzOq8lhLqpnZ6z6,,,,,,,,,,TB0A2BMM_77895_70941,128.74,Black,S,,,,,,,,,,,,,,
product_variation,KnzOq8lhLqpnZ6z6,,,,,,,,,,TB0A2BMM_77895_70942,128.74,Black,M,,,,,,,,,,,,,,
product_variation,KnzOq8lhLqpnZ6z6,,,,,,,,,,TB0A2BMM_77895_70943,128.74,Black,L,,,,,,,,,,,,,,
product_variation,KnzOq8lhLqpnZ6z6,,,,,,,,,,TB0A2BMM_77895_70944,128.74,Black,XL,,,,,,,,,,,,,,
product_variation,KnzOq8lhLqpnZ6z6,,,,,,,,,,TB0A2BMM_77895_70945,128.74,Black,XXL,,,,,,,,,,,,,,
product_variation,KnzOq8lhLqpnZ6z6,,,,,,,,,,TB0A2BMM_77895_70946,128.74,Black,3XL,,,,,,,,,,,,,,
product_variation,KnzOq8lhLqpnZ6z6,,,,,,,,,,TB0A2BMM_70947_70941,128.74,Dark Sapphire,S,,,,,,,,,,,,,,
product_variation,KnzOq8lhLqpnZ6z6,,,,,,,,,,TB0A2BMM_70947_70942,128.74,Dark Sapphire,M,,,,,,,,,,,,,,
product_variation,KnzOq8lhLqpnZ6z6,,,,,,,,,,TB0A2BMM_70947_70943,128.74,Dark Sapphire,L,,,,,,,,,,,,,,
product_variation,KnzOq8lhLqpnZ6z6,,,,,,,,,,TB0A2BMM_70947_70944,128.74,Dark Sapphire,XL,,,,,,,,,,,,,,
product_variation,KnzOq8lhLqpnZ6z6,,,,,,,,,,TB0A2BMM_70947_70945,128.74,Dark Sapphire,XXL,,,,,,,,,,,,,,
product_variation,KnzOq8lhLqpnZ6z6,,,,,,,,,,TB0A2BMM_70947_70946,128.74,Dark Sapphire,3XL,,,,,,,,,,,,,,
product_variation,KnzOq8lhLqpnZ6z6,,,,,,,,,,TB0A2BMM_77896_70941,128.74,Wheat Boot,S,,,,,,,,,,,,,,
product_variation,KnzOq8lhLqpnZ6z6,,,,,,,,,,TB0A2BMM_77896_70942,128.74,Wheat Boot,M,,,,,,,,,,,,,,
product_variation,KnzOq8lhLqpnZ6z6,,,,,,,,,,TB0A2BMM_77896_70943,128.74,Wheat Boot,L,,,,,,,,,,,,,,
product_variation,KnzOq8lhLqpnZ6z6,,,,,,,,,,TB0A2BMM_77896_70944,128.74,Wheat Boot,XL,,,,,,,,,,,,,,
product_variation,KnzOq8lhLqpnZ6z6,,,,,,,,,,TB0A2BMM_77896_70945,128.74,Wheat Boot,XXL,,,,,,,,,,,,,,
product_variation,KnzOq8lhLqpnZ6z6,,,,,,,,,,TB0A2BMM_77896_70946,128.74,Wheat Boot,3XL,,,,,,,,,,,,,,
product,AEyL0TaYVF3whEKZ,Cargobroek Squam Lake,"97 % biologisch katoen / 3 % elasthan. Stretch twill stof met perzikhuid. Aanrijgkoordjes aan de taille. Gulp met rits, 6 zakken, verborgen drukknopen, lederen reliëfembleem, rechte snit.",,Timberland,Kleding,Broek/Kuitbroek,,,,,,,,,,,,,,,,,,,,,
product_option,AEyL0TaYVF3whEKZ,,,,,,,,,,,,,,Color,British Khaki,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,AEyL0TaYVF3whEKZ,,,,,,,,,,,,,,Size,28 UK,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,AEyL0TaYVF3whEKZ,,,,,,,,,,,,,,Size,30 UK,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,AEyL0TaYVF3whEKZ,,,,,,,,,,,,,,Size,32 UK,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,AEyL0TaYVF3whEKZ,,,,,,,,,,,,,,Size,34 UK,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,AEyL0TaYVF3whEKZ,,,,,,,,,,,,,,Size,36 UK,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,AEyL0TaYVF3whEKZ,,,,,,,,,,,,,,Size,38 UK,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,AEyL0TaYVF3whEKZ,,,,,,,,,,,,,,Size,40 UK,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,AEyL0TaYVF3whEKZ,,,,,,,,,,,,,,Size,42 UK,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,AEyL0TaYVF3whEKZ,,,,,,,,,,,,,,Color,Dark Sapphire,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,AEyL0TaYVF3whEKZ,,,,,,,,,,,,,,Size,28 UK,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,AEyL0TaYVF3whEKZ,,,,,,,,,,,,,,Size,30 UK,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,AEyL0TaYVF3whEKZ,,,,,,,,,,,,,,Size,32 UK,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,AEyL0TaYVF3whEKZ,,,,,,,,,,,,,,Size,34 UK,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,AEyL0TaYVF3whEKZ,,,,,,,,,,,,,,Size,36 UK,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,AEyL0TaYVF3whEKZ,,,,,,,,,,,,,,Size,38 UK,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,AEyL0TaYVF3whEKZ,,,,,,,,,,,,,,Size,40 UK,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,AEyL0TaYVF3whEKZ,,,,,,,,,,,,,,Size,42 UK,RADIOBUTTONS,TRUE,,,,,,,,,,
product_variation,AEyL0TaYVF3whEKZ,,,,,,,,,,TB0A2CZH_70964_70956,137.32,British Khaki,28 UK,,,,,,,,,,,,,,
product_variation,AEyL0TaYVF3whEKZ,,,,,,,,,,TB0A2CZH_70964_70957,137.32,British Khaki,30 UK,,,,,,,,,,,,,,
product_variation,AEyL0TaYVF3whEKZ,,,,,,,,,,TB0A2CZH_70964_70958,137.32,British Khaki,32 UK,,,,,,,,,,,,,,
product_variation,AEyL0TaYVF3whEKZ,,,,,,,,,,TB0A2CZH_70964_70959,137.32,British Khaki,34 UK,,,,,,,,,,,,,,
product_variation,AEyL0TaYVF3whEKZ,,,,,,,,,,TB0A2CZH_70964_70960,137.32,British Khaki,36 UK,,,,,,,,,,,,,,
product_variation,AEyL0TaYVF3whEKZ,,,,,,,,,,TB0A2CZH_70964_70961,137.32,British Khaki,38 UK,,,,,,,,,,,,,,
product_variation,AEyL0TaYVF3whEKZ,,,,,,,,,,TB0A2CZH_70964_70962,137.32,British Khaki,40 UK,,,,,,,,,,,,,,
product_variation,AEyL0TaYVF3whEKZ,,,,,,,,,,TB0A2CZH_70964_70963,137.32,British Khaki,42 UK,,,,,,,,,,,,,,
product_variation,AEyL0TaYVF3whEKZ,,,,,,,,,,TB0A2CZH_70965_70956,137.32,Dark Sapphire,28 UK,,,,,,,,,,,,,,
product_variation,AEyL0TaYVF3whEKZ,,,,,,,,,,TB0A2CZH_70965_70957,137.32,Dark Sapphire,30 UK,,,,,,,,,,,,,,
product_variation,AEyL0TaYVF3whEKZ,,,,,,,,,,TB0A2CZH_70965_70958,137.32,Dark Sapphire,32 UK,,,,,,,,,,,,,,
product_variation,AEyL0TaYVF3whEKZ,,,,,,,,,,TB0A2CZH_70965_70959,137.32,Dark Sapphire,34 UK,,,,,,,,,,,,,,
product_variation,AEyL0TaYVF3whEKZ,,,,,,,,,,TB0A2CZH_70965_70960,137.32,Dark Sapphire,36 UK,,,,,,,,,,,,,,
product_variation,AEyL0TaYVF3whEKZ,,,,,,,,,,TB0A2CZH_70965_70961,137.32,Dark Sapphire,38 UK,,,,,,,,,,,,,,
product_variation,AEyL0TaYVF3whEKZ,,,,,,,,,,TB0A2CZH_70965_70962,137.32,Dark Sapphire,40 UK,,,,,,,,,,,,,,
product_variation,AEyL0TaYVF3whEKZ,,,,,,,,,,TB0A2CZH_70965_70963,137.32,Dark Sapphire,42 UK,,,,,,,,,,,,,,
product,DA3zV2kzs69xDnBJ,Full zip hooded sweatshirt Exeter River,80% katoen / 20% polyester. Geborstelde stof in een combinatie van polyester en heel zacht katoen. Het boompje van Timberland® werd op de borst geborduurd. Regular fit. Mouwuiteinden en onderkant in ribboord. Kangaroezakken.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=445074&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,Timberland,Kleding,Sweatshirt,https://media.europeancatalog.com/ws.php?act=download&mamfileid=445074&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,,,,,,,,,,,,
product_option,DA3zV2kzs69xDnBJ,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,DA3zV2kzs69xDnBJ,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,DA3zV2kzs69xDnBJ,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,DA3zV2kzs69xDnBJ,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,DA3zV2kzs69xDnBJ,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,DA3zV2kzs69xDnBJ,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,DA3zV2kzs69xDnBJ,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,DA3zV2kzs69xDnBJ,,,,,,,,,,,,,,Color,Dark Sapphire,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,DA3zV2kzs69xDnBJ,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,DA3zV2kzs69xDnBJ,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,DA3zV2kzs69xDnBJ,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,DA3zV2kzs69xDnBJ,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,DA3zV2kzs69xDnBJ,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,DA3zV2kzs69xDnBJ,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,DA3zV2kzs69xDnBJ,,,,,,,,,,,,,,Color,Medium Grey Heather,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,DA3zV2kzs69xDnBJ,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,DA3zV2kzs69xDnBJ,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,DA3zV2kzs69xDnBJ,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,DA3zV2kzs69xDnBJ,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,DA3zV2kzs69xDnBJ,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,DA3zV2kzs69xDnBJ,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,,
product_variation,DA3zV2kzs69xDnBJ,,,,,,,,,,TB0A2F6Y_77897_71042,137.32,Black,S,,,,,,,,,,,,,,
product_variation,DA3zV2kzs69xDnBJ,,,,,,,,,,TB0A2F6Y_77897_71043,137.32,Black,M,,,,,,,,,,,,,,
